    538,    46.253334,       144.25,
    539,    44.206665,       144.25,
    540,   42.1599998,       144.25,
    541,   40.1133347,       144.25,
    542,   38.0666656,       144.25,
    543,   36.0200005,       144.25,
    544,   33.9733315,       144.25,
    545,   31.9266663,       144.25,
    546,   29.8799992,       144.25,
    547,    27.833334,       144.25,
    548,   25.7866669,       144.25,
    549,   23.7399998,       144.25,
    550,   21.6933327,       144.25,
    551,   19.6466675,       144.25,
    552,   80.1433334,      140.125,
    553,   77.9866638,      140.125,
    554,   75.8300018,      140.125,
    555,   73.6733322,      140.125,
    556,   71.5166702,      140.125,
    557,   69.3600006,      140.125,
    558,    67.203331,      140.125,
    559,    65.046669,      140.125,
    560,   62.8899994,      140.125,
    561,   60.7333336,      140.125,
    562,   58.5766678,      140.125,
    563,   56.4199982,      140.125,
    564,   54.2633324,      140.125,
    565,   52.1066666,      140.125,
    566,   49.9500008,      140.125,
    567,    47.793335,      140.125,
    568,   45.6366653,      140.125,
    569,   43.4799995,      140.125,
    570,   41.3233337,      140.125,
    571,   39.1666679,      140.125,
    572,   37.0099983,      140.125,
    573,   34.8533325,      140.125,
    574,   32.6966667,      140.125,
    575,   30.5400009,      140.125,
    576,   28.3833332,      140.125,
    577,   26.2266674,      140.125,
    578,   24.0699997,      140.125,
    579,   21.9133339,      140.125,
    580,   19.7566662,      140.125
